Year,BRA ID,Classes,Average Age,Enrolled,Total Schools,Nominal Enrollment Growth (1 year),Nominal Enrollment Growth (5 years),Year,BRA ID,Classes,Average Age,Enrolled,Total Schools,Nominal Enrollment Growth (1 year),Nominal Enrollment Growth (5 years)
2015,5rs000006,114,12.517,2043,13,-0.083,-0.051,2015,5rs000006,114,12.517,2043,13,-0.083,-0.051
2015,5rs000007,31,12.488,414,4,-0.046,-0.046,2015,5rs000007,31,12.488,414,4,-0.046,-0.046
2015,5rs000008,22,12.651,347,2,-0.119,-0.025,2015,5rs000008,22,12.651,347,2,-0.119,-0.025
2015,5rs000100,123,12.669,1917,15,-0.037,-0.047,2015,5rs000100,123,12.669,1917,15,-0.037,-0.047
2015,5rs000101,30,13.169,473,3,0.033,-0.033,2015,5rs000101,30,13.169,473,3,0.033,-0.033
2015,5rs000102,34,12.715,765,3,-0.039,-0.031,2015,5rs000102,34,12.715,765,3,-0.039,-0.031
2015,5rs000103,91,12.767,1408,8,-0.095,-0.062,2015,5rs000103,91,12.767,1408,8,-0.095,-0.062
2015,5rs000104,49,12.757,732,6,-0.058,-0.049,2015,5rs000104,49,12.757,732,6,-0.058,-0.049
2015,5rs000105,42,12.226,641,2,-0.080,-0.058,2015,5rs000105,42,12.226,641,2,-0.080,-0.058
2015,5rs000106,1850,12.476,40036,116,-0.116,-0.036,2015,5rs000106,1850,12.476,40036,116,-0.116,-0.036
2015,5rs000107,30,12.635,474,3,0.024,-0.025,2015,5rs000107,30,12.635,474,3,0.024,-0.025
2015,5rs000108,126,12.343,2255,12,-0.050,-0.031,2015,5rs000108,126,12.343,2255,12,-0.050,-0.031
2015,5rs000109,192,12.480,3364,19,-0.037,-0.039,2015,5rs000109,192,12.480,3364,19,-0.037,-0.039
2015,5rs000110,95,13.493,1770,8,-0.166,-0.062,2015,5rs000110,95,13.493,1770,8,-0.166,-0.062
2015,5rs000111,32,12.867,397,4,0.005,-0.049,2015,5rs000111,32,12.867,397,4,0.005,-0.049
2015,5rs000112,33,12.391,635,3,-0.020,-0.034,2015,5rs000112,33,12.391,635,3,-0.020,-0.034
2015,5rs000200,42,12.415,528,4,-0.043,-0.019,2015,5rs000200,42,12.415,528,4,-0.043,-0.019
2015,5rs000201,34,12.796,501,4,-0.086,-0.066,2015,5rs000201,34,12.796,501,4,-0.086,-0.066
2015,5rs000202,38,13.149,497,6,-0.037,-0.039,2015,5rs000202,38,13.149,497,6,-0.037,-0.039
2015,5rs000203,189,12.660,3396,22,-0.069,-0.037,2015,5rs000203,189,12.660,3396,22,-0.069,-0.037
2015,5rs000204,49,12.644,663,8,-0.100,-0.060,2015,5rs000204,49,12.644,663,8,-0.100,-0.060
2015,5rs000205,38,12.572,404,4,-0.038,-0.038,2015,5rs000205,38,12.572,404,4,-0.038,-0.038
2015,5rs000206,399,12.526,7243,28,-0.123,-0.048,2015,5rs000206,399,12.526,7243,28,-0.123,-0.048
2015,5rs000207,213,12.375,3886,19,-0.048,-0.035,2015,5rs000207,213,12.375,3886,19,-0.048,-0.035
2015,5rs000208,29,13.232,427,3,-0.066,-0.053,2015,5rs000208,29,13.232,427,3,-0.066,-0.053
2015,5rs010000,615,12.366,12428,49,-0.149,-0.035,2015,5rs010000,615,12.366,12428,49,-0.149,-0.035
2015,5rs010001,42,12.755,668,4,-0.033,-0.053,2015,5rs010001,42,12.755,668,4,-0.033,-0.053
2015,5rs010002,36,12.786,504,6,-0.042,-0.063,2015,5rs010002,36,12.786,504,6,-0.042,-0.063
2015,5rs010003,83,12.138,1758,6,-0.043,-0.027,2015,5rs010003,83,12.138,1758,6,-0.043,-0.027
2015,5rs010004,63,12.270,897,12,-0.018,-0.026,2015,5rs010004,63,12.270,897,12,-0.018,-0.026
2015,5rs010005,49,12.591,868,7,-0.028,-0.023,2015,5rs010005,49,12.591,868,7,-0.028,-0.023
2015,5rs010006,305,12.530,5750,33,-0.028,-0.032,2015,5rs010006,305,12.530,5750,33,-0.028,-0.032
2015,5rs010100,136,12.371,2561,15,-0.013,-0.027,2015,5rs010100,136,12.371,2561,15,-0.013,-0.027
2015,5rs010101,93,12.308,1798,10,-0.023,-0.026,2015,5rs010101,93,12.308,1798,10,-0.023,-0.026
2015,5rs010102,97,12.580,1291,17,-0.042,-0.041,2015,5rs010102,97,12.580,1291,17,-0.042,-0.041
2015,5rs010103,18,12.640,214,5,-0.074,-0.073,2015,5rs010103,18,12.640,214,5,-0.074,-0.073
2015,5rs010104,28,11.970,431,3,-0.005,-0.007,2015,5rs010104,28,11.970,431,3,-0.005,-0.007
2015,5rs010105,17,12.175,308,2,-0.040,0.005,2015,5rs010105,17,12.175,308,2,-0.040,0.005
2015,5rs010106,14,12.494,164,3,-0.006,-0.050,2015,5rs010106,14,12.494,164,3,-0.006,-0.050
2015,5rs010107,81,12.500,1483,14,-0.016,-0.028,2015,5rs010107,81,12.500,1483,14,-0.016,-0.028
2015,5rs010108,20,12.636,231,2,-0.144,-0.068,2015,5rs010108,20,12.636,231,2,-0.144,-0.068
2015,5rs010109,153,12.670,2692,16,-0.034,-0.035,2015,5rs010109,153,12.670,2692,16,-0.034,-0.035
2015,5rs010110,237,12.561,4667,23,-0.093,-0.039,2015,5rs010110,237,12.561,4667,23,-0.093,-0.039
2015,5rs010111,35,12.153,678,5,-0.049,-0.001,2015,5rs010111,35,12.153,678,5,-0.049,-0.001
2015,5rs010112,16,12.888,277,2,-0.031,-0.041,2015,5rs010112,16,12.888,277,2,-0.031,-0.041
2015,5rs010113,34,12.187,359,4,-0.003,-0.009,2015,5rs010113,34,12.187,359,4,-0.003,-0.009
2015,5rs010114,549,12.205,11347,35,-0.124,-0.029,2015,5rs010114,549,12.205,11347,35,-0.124,-0.029
2015,5rs010115,34,12.374,463,5,-0.104,-0.037,2015,5rs010115,34,12.374,463,5,-0.104,-0.037
2015,5rs010116,38,12.071,720,4,0.004,-0.008,2015,5rs010116,38,12.071,720,4,0.004,-0.008
2015,5rs010117,21,12.618,369,4,-0.093,-0.065,2015,5rs010117,21,12.618,369,4,-0.093,-0.065
2015,5rs010118,57,12.095,961,10,-0.007,-0.008,2015,5rs010118,57,12.095,961,10,-0.007,-0.008
2015,5rs010119,17,12.487,230,2,-0.004,-0.066,2015,5rs010119,17,12.487,230,2,-0.004,-0.066
2015,5rs010120,61,12.490,888,11,-0.069,-0.057,2015,5rs010120,61,12.490,888,11,-0.069,-0.057
2015,5rs010121,17,12.758,256,4,-0.015,-0.034,2015,5rs010121,17,12.758,256,4,-0.015,-0.034
2015,5rs010122,72,12.436,1443,6,-0.001,-0.011,2015,5rs010122,72,12.436,1443,6,-0.001,-0.011
2015,5rs010123,45,12.225,901,5,0.033,0.011,2015,5rs010123,45,12.225,901,5,0.033,0.011
2015,5rs010124,14,12.582,268,2,-0.127,-0.078,2015,5rs010124,14,12.582,268,2,-0.127,-0.078
2015,5rs010125,48,12.139,715,5,-0.055,-0.026,2015,5rs010125,48,12.139,715,5,-0.055,-0.026
2015,5rs010126,223,12.309,4159,20,-0.051,-0.032,2015,5rs010126,223,12.309,4159,20,-0.051,-0.032
2015,5rs010127,218,12.251,4593,19,-0.071,-0.026,2015,5rs010127,218,12.251,4593,19,-0.071,-0.026
2015,5rs010128,14,12.675,237,2,-0.008,-0.037,2015,5rs010128,14,12.675,237,2,-0.008,-0.037
2015,5rs010129,13,12.451,226,2,-0.017,-0.010,2015,5rs010129,13,12.451,226,2,-0.017,-0.010
2015,5rs010130,26,12.072,388,5,-0.020,-0.018,2015,5rs010130,26,12.072,388,5,-0.020,-0.018
2015,5rs010200,138,12.253,2090,18,-0.023,-0.026,2015,5rs010200,138,12.253,2090,18,-0.023,-0.026
2015,5rs010201,236,12.385,4509,35,-0.051,-0.021,2015,5rs010201,236,12.385,4509,35,-0.051,-0.021
2015,5rs010202,39,12.386,534,6,-0.060,-0.052,2015,5rs010202,39,12.386,534,6,-0.060,-0.052
2015,5rs010203,85,12.460,758,14,-0.009,-0.027,2015,5rs010203,85,12.460,758,14,-0.009,-0.027
2015,5rs010204,37,13.148,487,4,-0.101,-0.062,2015,5rs010204,37,13.148,487,4,-0.101,-0.062
2015,5rs010205,47,12.386,734,7,-0.069,-0.035,2015,5rs010205,47,12.386,734,7,-0.069,-0.035
2015,5rs010206,34,12.225,458,6,-0.021,-0.022,2015,5rs010206,34,12.225,458,6,-0.021,-0.022
2015,5rs010207,39,12.583,714,2,0.011,0.008,2015,5rs010207,39,12.583,714,2,0.011,0.008
2015,5rs010208,50,12.664,908,5,-0.037,-0.058,2015,5rs010208,50,12.664,908,5,-0.037,-0.058
2015,5rs010209,894,12.456,18175,52,-0.089,-0.022,2015,5rs010209,894,12.456,18175,52,-0.089,-0.022
2015,5rs010210,73,12.348,1142,8,-0.031,-0.051,2015,5rs010210,73,12.348,1142,8,-0.031,-0.051
2015,5rs010211,88,12.392,1371,17,-0.044,-0.049,2015,5rs010211,88,12.392,1371,17,-0.044,-0.049
2015,5rs010212,120,12.444,2135,11,-0.031,-0.041,2015,5rs010212,120,12.444,2135,11,-0.031,-0.041
2015,5rs010213,95,12.724,1627,12,-0.019,-0.027,2015,5rs010213,95,12.724,1627,12,-0.019,-0.027
2015,5rs010214,534,12.498,9685,65,-0.045,-0.026,2015,5rs010214,534,12.498,9685,65,-0.045,-0.026
2015,5rs010215,194,12.536,3844,26,-0.034,-0.023,2015,5rs010215,194,12.536,3844,26,-0.034,-0.023
2015,5rs020000,47,12.916,728,4,-0.014,-0.019,2015,5rs020000,47,12.916,728,4,-0.014,-0.019
2015,5rs020001,105,12.355,2109,10,-0.029,-0.022,2015,5rs020001,105,12.355,2109,10,-0.029,-0.022
2015,5rs020002,522,12.593,10498,42,-0.074,-0.030,2015,5rs020002,522,12.593,10498,42,-0.074,-0.030
2015,5rs020003,108,12.523,1760,11,-0.070,-0.017,2015,5rs020003,108,12.523,1760,11,-0.070,-0.017
2015,5rs020004,54,12.097,933,4,-0.006,-0.027,2015,5rs020004,54,12.097,933,4,-0.006,-0.027
2015,5rs020005,115,12.206,2332,8,-0.053,-0.028,2015,5rs020005,115,12.206,2332,8,-0.053,-0.028
2015,5rs020006,52,12.309,875,7,0.026,-0.037,2015,5rs020006,52,12.309,875,7,0.026,-0.037
2015,5rs020007,152,13.402,3036,10,-0.021,-0.040,2015,5rs020007,152,13.402,3036,10,-0.021,-0.040
2015,5rs020100,346,12.093,7507,22,-0.009,-0.013,2015,5rs020100,346,12.093,7507,22,-0.009,-0.013
2015,5rs020101,204,12.389,4383,13,-0.050,-0.014,2015,5rs020101,204,12.389,4383,13,-0.050,-0.014
2015,5rs020102,274,12.220,5576,23,-0.008,-0.017,2015,5rs020102,274,12.220,5576,23,-0.008,-0.017
2015,5rs020103,255,12.367,5254,18,-0.033,-0.024,2015,5rs020103,255,12.367,5254,18,-0.033,-0.024
2015,5rs020104,154,12.451,3199,12,-0.056,-0.021,2015,5rs020104,154,12.451,3199,12,-0.056,-0.021
2015,5rs020105,53,12.227,949,4,-0.033,-0.009,2015,5rs020105,53,12.227,949,4,-0.033,-0.009
2015,5rs020106,47,12.390,747,5,-0.085,-0.028,2015,5rs020106,47,12.390,747,5,-0.085,-0.028
2015,5rs020107,148,12.120,2730,13,-0.076,-0.018,2015,5rs020107,148,12.120,2730,13,-0.076,-0.018
2015,5rs020108,38,12.594,802,3,-0.020,-0.006,2015,5rs020108,38,12.594,802,3,-0.020,-0.006
2015,5rs020109,17,11.748,309,5,0.044,-0.027,2015,5rs020109,17,11.748,309,5,0.044,-0.027
2015,5rs020110,54,12.349,676,8,-0.055,-0.053,2015,5rs020110,54,12.349,676,8,-0.055,-0.053
2015,5rs020111,163,12.354,3259,18,0.009,-0.009,2015,5rs020111,163,12.354,3259,18,0.009,-0.009
2015,5rs020112,48,12.517,782,6,-0.052,-0.024,2015,5rs020112,48,12.517,782,6,-0.052,-0.024
2015,5rs020113,509,12.484,10298,43,-0.169,-0.035,2015,5rs020113,509,12.484,10298,43,-0.169,-0.035
2015,5rs020114,171,11.924,3838,12,-0.015,-0.023,2015,5rs020114,171,11.924,3838,12,-0.015,-0.023
2015,5rs020200,22,12.446,350,3,0.020,-0.024,2015,5rs020200,22,12.446,350,3,0.020,-0.024
2015,5rs020201,60,12.637,791,8,-0.058,-0.032,2015,5rs020201,60,12.637,791,8,-0.058,-0.032
2015,5rs020202,94,12.194,1754,10,-0.015,-0.010,2015,5rs020202,94,12.194,1754,10,-0.015,-0.010
2015,5rs020203,39,12.445,602,4,0.013,-0.021,2015,5rs020203,39,12.445,602,4,0.013,-0.021
2015,5rs020204,92,12.007,1626,11,-0.074,-0.035,2015,5rs020204,92,12.007,1626,11,-0.074,-0.035
2015,5rs020205,104,13.631,1866,13,0.021,-0.014,2015,5rs020205,104,13.631,1866,13,0.021,-0.014
2015,5rs020206,34,12.506,642,5,-0.046,-0.027,2015,5rs020206,34,12.506,642,5,-0.046,-0.027
2015,5rs020207,15,11.980,203,4,-0.024,-0.005,2015,5rs020207,15,11.980,203,4,-0.024,-0.005
2015,5rs020208,25,12.842,335,7,0.003,-0.046,2015,5rs020208,25,12.842,335,7,0.003,-0.046
2015,5rs020209,440,12.239,9675,40,-0.101,-0.031,2015,5rs020209,440,12.239,9675,40,-0.101,-0.031
2015,5rs020210,31,12.168,505,5,-0.002,-0.011,2015,5rs020210,31,12.168,505,5,-0.002,-0.011
2015,5rs020211,19,12.860,279,3,-0.035,-0.034,2015,5rs020211,19,12.860,279,3,-0.035,-0.034
2015,5rs020212,239,12.247,5656,23,-0.043,-0.011,2015,5rs020212,239,12.247,5656,23,-0.043,-0.011
2015,5rs020213,64,13.055,1160,7,-0.006,-0.019,2015,5rs020213,64,13.055,1160,7,-0.006,-0.019
2015,5rs020214,33,11.894,549,4,0.030,-0.017,2015,5rs020214,33,11.894,549,4,0.030,-0.017
2015,5rs020215,17,11.807,259,3,0.024,-0.021,2015,5rs020215,17,11.807,259,3,0.024,-0.021
2015,5rs020216,27,11.448,357,5,-0.123,-0.049,2015,5rs020216,27,11.448,357,5,-0.123,-0.049
2015,5rs020217,209,12.281,3963,19,-0.009,-0.016,2015,5rs020217,209,12.281,3963,19,-0.009,-0.016
2015,5rs020218,22,12.583,350,2,-0.033,-0.009,2015,5rs020218,22,12.583,350,2,-0.033,-0.009
2015,5rs020219,42,12.281,659,4,0.106,0.001,2015,5rs020219,42,12.281,659,4,0.106,0.001
2015,5rs020220,39,12.247,782,3,-0.030,-0.012,2015,5rs020220,39,12.247,782,3,-0.030,-0.012
2015,5rs020300,79,12.189,1598,6,0.003,0.017,2015,5rs020300,79,12.189,1598,6,0.003,0.017
2015,5rs020301,105,12.308,2210,6,-0.039,-0.004,2015,5rs020301,105,12.308,2210,6,-0.039,-0.004
2015,5rs020302,384,12.266,9581,18,0.013,0.001,2015,5rs020302,384,12.266,9581,18,0.013,0.001
2015,5rs020303,44,12.858,782,4,-0.043,-0.001,2015,5rs020303,44,12.858,782,4,-0.043,-0.001
2015,5rs020304,64,12.381,1064,8,-0.033,-0.016,2015,5rs020304,64,12.381,1064,8,-0.033,-0.016
2015,5rs020305,111,12.191,2391,6,-0.038,-0.014,2015,5rs020305,111,12.191,2391,6,-0.038,-0.014
2015,5rs020306,25,12.612,299,3,-0.097,-0.038,2015,5rs020306,25,12.612,299,3,-0.097,-0.038
2015,5rs020307,154,12.224,3672,8,0.038,0.018,2015,5rs020307,154,12.224,3672,8,0.038,0.018
2015,5rs020308,42,12.594,426,8,-0.047,-0.043,2015,5rs020308,42,12.594,426,8,-0.047,-0.043
2015,5rs020309,27,11.940,450,5,0.027,-0.031,2015,5rs020309,27,11.940,450,5,0.027,-0.031
2015,5rs020310,80,12.400,1125,11,-0.026,-0.043,2015,5rs020310,80,12.400,1125,11,-0.026,-0.043
2015,5rs020311,33,12.391,391,4,-0.056,-0.046,2015,5rs020311,33,12.391,391,4,-0.056,-0.046
2015,5rs020312,115,12.904,2158,12,-0.029,-0.019,2015,5rs020312,115,12.904,2158,12,-0.029,-0.019
2015,5rs020313,389,12.900,7906,27,-0.087,-0.016,2015,5rs020313,389,12.900,7906,27,-0.087,-0.016
2015,5rs020314,104,11.722,1721,9,-0.032,-0.023,2015,5rs020314,104,11.722,1721,9,-0.032,-0.023
2015,5rs020315,393,12.391,6307,42,-0.007,-0.018,2015,5rs020315,393,12.391,6307,42,-0.007,-0.018
2015,5rs020316,55,12.946,810,6,-0.092,-0.034,2015,5rs020316,55,12.946,810,6,-0.092,-0.034
2015,5rs020317,95,12.508,1818,7,-0.002,0.006,2015,5rs020317,95,12.508,1818,7,-0.002,0.006
2015,5rs020318,295,12.322,6168,20,-0.036,-0.017,2015,5rs020318,295,12.322,6168,20,-0.036,-0.017
2015,5rs020319,365,12.261,8563,19,-0.013,-0.010,2015,5rs020319,365,12.261,8563,19,-0.013,-0.010
2015,5rs020320,84,12.658,1618,8,-0.024,-0.016,2015,5rs020320,84,12.658,1618,8,-0.024,-0.016
2015,5rs020321,42,12.370,438,5,-0.035,-0.042,2015,5rs020321,42,12.370,438,5,-0.035,-0.042
2015,5rs020322,112,12.206,2422,5,0.024,-0.004,2015,5rs020322,112,12.206,2422,5,0.024,-0.004
2015,5rs020400,1365,12.467,38319,50,-0.049,-0.023,2015,5rs020400,1365,12.467,38319,50,-0.049,-0.023
2015,5rs020401,68,12.001,1363,6,-0.009,0.001,2015,5rs020401,68,12.001,1363,6,-0.009,0.001
2015,5rs020402,831,12.698,22071,40,-0.059,-0.031,2015,5rs020402,831,12.698,22071,40,-0.059,-0.031
2015,5rs020403,384,12.465,10254,29,-0.031,-0.024,2015,5rs020403,384,12.465,10254,29,-0.031,-0.024
2015,5rs020404,2152,12.402,58667,100,-0.058,-0.021,2015,5rs020404,2152,12.402,58667,100,-0.058,-0.021
2015,5rs020405,253,12.390,6244,21,-0.005,-0.013,2015,5rs020405,253,12.390,6244,21,-0.005,-0.013
2015,5rs020406,289,12.199,6905,18,-0.066,-0.031,2015,5rs020406,289,12.199,6905,18,-0.066,-0.031
2015,5rs020407,568,12.361,13827,36,-0.055,-0.028,2015,5rs020407,568,12.361,13827,36,-0.055,-0.028
2015,5rs020408,55,12.820,1248,6,-0.015,-0.003,2015,5rs020408,55,12.820,1248,6,-0.015,-0.003
2015,5rs020409,1846,12.359,45359,101,-0.072,-0.027,2015,5rs020409,1846,12.359,45359,101,-0.072,-0.027
2015,5rs020410,704,12.327,16261,39,-0.092,-0.038,2015,5rs020410,704,12.327,16261,39,-0.092,-0.038
2015,5rs020411,40,12.317,615,5,0.010,-0.026,2015,5rs020411,40,12.317,615,5,0.010,-0.026
2015,5rs020412,136,12.443,3382,9,-0.010,-0.024,2015,5rs020412,136,12.443,3382,9,-0.010,-0.024
2015,5rs020413,194,12.174,4504,16,-0.036,-0.008,2015,5rs020413,194,12.174,4504,16,-0.036,-0.008
2015,5rs020414,1496,12.533,38088,94,-0.098,-0.050,2015,5rs020414,1496,12.533,38088,94,-0.098,-0.050
2015,5rs020415,415,12.154,8658,23,-0.029,-0.028,2015,5rs020415,415,12.154,8658,23,-0.029,-0.028
2015,5rs020416,8657,12.596,207969,407,-0.108,-0.037,2015,5rs020416,8657,12.596,207969,407,-0.108,-0.037
2015,5rs020417,1516,12.267,36441,75,-0.084,-0.033,2015,5rs020417,1516,12.267,36441,75,-0.084,-0.033
2015,5rs020418,570,12.448,13841,31,-0.046,-0.027,2015,5rs020418,570,12.448,13841,31,-0.046,-0.027
2015,5rs020419,908,12.398,21782,49,-0.081,-0.035,2015,5rs020419,908,12.398,21782,49,-0.081,-0.035
2015,5rs020420,54,12.498,1028,5,-0.019,-0.013,2015,5rs020420,54,12.498,1028,5,-0.019,-0.013
2015,5rs020421,1716,12.392,44404,101,-0.029,-0.023,2015,5rs020421,1716,12.392,44404,101,-0.029,-0.023
2015,5rs020500,113,12.459,2366,9,-0.040,-0.022,2015,5rs020500,113,12.459,2366,9,-0.040,-0.022
2015,5rs020501,67,12.692,1144,9,-0.021,-0.032,2015,5rs020501,67,12.692,1144,9,-0.021,-0.032
2015,5rs020502,166,12.341,3486,14,-0.038,-0.036,2015,5rs020502,166,12.341,3486,14,-0.038,-0.036
2015,5rs020503,290,12.781,5764,21,-0.072,-0.038,2015,5rs020503,290,12.781,5764,21,-0.072,-0.038
2015,5rs020504,93,12.739,1300,10,-0.022,-0.034,2015,5rs020504,93,12.739,1300,10,-0.022,-0.034
2015,5rs020505,68,12.236,1339,5,-0.058,-0.025,2015,5rs020505,68,12.236,1339,5,-0.058,-0.025
2015,5rs020506,194,12.200,3552,19,-0.055,-0.027,2015,5rs020506,194,12.200,3552,19,-0.055,-0.027
2015,5rs020507,270,12.840,4997,23,-0.060,-0.033,2015,5rs020507,270,12.840,4997,23,-0.060,-0.033
2015,5rs020508,30,12.807,534,4,-0.055,-0.022,2015,5rs020508,30,12.807,534,4,-0.055,-0.022
2015,5rs030000,102,12.243,1751,8,-0.012,-0.036,2015,5rs030000,102,12.243,1751,8,-0.012,-0.036
2015,5rs030001,710,12.346,15149,50,-0.046,-0.024,2015,5rs030001,710,12.346,15149,50,-0.046,-0.024
2015,5rs030002,20,12.340,297,4,-0.013,-0.043,2015,5rs030002,20,12.340,297,4,-0.013,-0.043
2015,5rs030003,179,12.145,3429,13,-0.002,-0.012,2015,5rs030003,179,12.145,3429,13,-0.002,-0.012
2015,5rs030004,2819,12.299,70625,163,-0.063,-0.018,2015,5rs030004,2819,12.299,70625,163,-0.063,-0.018
2015,5rs030005,12,12.283,177,2,-0.011,-0.042,2015,5rs030005,12,12.283,177,2,-0.011,-0.042
2015,5rs030006,22,12.492,360,2,-0.037,-0.073,2015,5rs030006,22,12.492,360,2,-0.037,-0.073
2015,5rs030007,17,12.022,312,2,-0.074,-0.040,2015,5rs030007,17,12.022,312,2,-0.074,-0.040
2015,5rs030008,477,12.300,10288,43,-0.051,-0.017,2015,5rs030008,477,12.300,10288,43,-0.051,-0.017
2015,5rs030009,200,12.324,4051,18,-0.011,-0.013,2015,5rs030009,200,12.324,4051,18,-0.011,-0.013
2015,5rs030010,199,12.332,4091,23,-0.014,-0.024,2015,5rs030010,199,12.332,4091,23,-0.014,-0.024
2015,5rs030011,19,12.363,256,3,-0.102,-0.048,2015,5rs030011,19,12.363,256,3,-0.102,-0.048
2015,5rs030012,15,12.249,305,1,0.052,-0.013,2015,5rs030012,15,12.249,305,1,0.052,-0.013
2015,5rs030013,24,12.384,443,2,-0.045,-0.030,2015,5rs030013,24,12.384,443,2,-0.045,-0.030
2015,5rs030015,16,12.276,174,6,-0.070,-0.026,2015,5rs030015,16,12.276,174,6,-0.070,-0.026
2015,5rs030016,165,12.274,2923,13,-0.044,-0.020,2015,5rs030016,165,12.274,2923,13,-0.044,-0.020
2015,5rs030017,156,12.616,3057,14,-0.018,-0.045,2015,5rs030017,156,12.616,3057,14,-0.018,-0.045
2015,5rs030018,23,12.521,376,2,-0.038,-0.045,2015,5rs030018,23,12.521,376,2,-0.038,-0.045
2015,5rs030100,12,12.216,167,2,0.144,-0.033,2015,5rs030100,12,12.216,167,2,0.144,-0.033
2015,5rs030101,49,12.327,774,8,-0.017,-0.032,2015,5rs030101,49,12.327,774,8,-0.017,-0.032
2015,5rs030102,119,12.637,1470,18,-0.044,-0.060,2015,5rs030102,119,12.637,1470,18,-0.044,-0.060
2015,5rs030103,23,12.311,325,2,-0.071,-0.056,2015,5rs030103,23,12.311,325,2,-0.071,-0.056
2015,5rs030104,12,11.844,147,2,-0.064,-0.086,2015,5rs030104,12,11.844,147,2,-0.064,-0.086
2015,5rs030105,152,12.410,3594,10,-0.022,-0.028,2015,5rs030105,152,12.410,3594,10,-0.022,-0.028
2015,5rs030106,38,12.399,517,5,-0.050,-0.057,2015,5rs030106,38,12.399,517,5,-0.050,-0.057
2015,5rs030107,27,12.492,333,7,-0.059,-0.065,2015,5rs030107,27,12.492,333,7,-0.059,-0.065
2015,5rs030108,13,12.810,163,2,-0.138,-0.064,2015,5rs030108,13,12.810,163,2,-0.138,-0.064
2015,5rs030109,33,12.236,495,4,-0.026,-0.034,2015,5rs030109,33,12.236,495,4,-0.026,-0.034
2015,5rs030110,39,12.405,686,4,0.036,-0.004,2015,5rs030110,39,12.405,686,4,0.036,-0.004
2015,5rs030111,61,12.613,1120,6,-0.066,-0.042,2015,5rs030111,61,12.613,1120,6,-0.066,-0.042
2015,5rs030112,191,12.689,3518,12,-0.018,-0.022,2015,5rs030112,191,12.689,3518,12,-0.018,-0.022
2015,5rs030113,51,12.327,929,4,0.003,-0.027,2015,5rs030113,51,12.327,929,4,0.003,-0.027
2015,5rs030114,16,11.824,250,2,-0.064,-0.032,2015,5rs030114,16,11.824,250,2,-0.064,-0.032
2015,5rs030115,32,12.407,489,7,0.002,-0.054,2015,5rs030115,32,12.407,489,7,0.002,-0.054
2015,5rs030116,30,12.199,346,3,-0.055,-0.059,2015,5rs030116,30,12.199,346,3,-0.055,-0.059
2015,5rs030117,16,12.150,247,3,0.004,-0.043,2015,5rs030117,16,12.150,247,3,0.004,-0.043
2015,5rs030118,110,12.135,2185,12,0.010,-0.014,2015,5rs030118,110,12.135,2185,12,0.010,-0.014
2015,5rs030119,14,12.530,151,2,-0.068,-0.036,2015,5rs030119,14,12.530,151,2,-0.068,-0.036
2015,5rs030120,14,11.927,205,2,0.090,-0.009,2015,5rs030120,14,11.927,205,2,0.090,-0.009
2015,5rs030200,98,12.583,1937,8,-0.019,-0.032,2015,5rs030200,98,12.583,1937,8,-0.019,-0.032
2015,5rs030201,63,12.384,1090,7,-0.014,-0.036,2015,5rs030201,63,12.384,1090,7,-0.014,-0.036
2015,5rs030202,34,12.385,488,4,-0.039,-0.042,2015,5rs030202,34,12.385,488,4,-0.039,-0.042
2015,5rs030203,21,12.770,274,3,-0.077,-0.044,2015,5rs030203,21,12.770,274,3,-0.077,-0.044
2015,5rs030204,36,12.508,553,2,0.007,-0.036,2015,5rs030204,36,12.508,553,2,0.007,-0.036
2015,5rs030205,53,12.314,834,6,-0.069,-0.033,2015,5rs030205,53,12.314,834,6,-0.069,-0.033
2015,5rs030206,46,12.291,789,3,-0.025,-0.021,2015,5rs030206,46,12.291,789,3,-0.025,-0.021
2015,5rs030207,243,12.559,4659,30,-0.019,-0.030,2015,5rs030207,243,12.559,4659,30,-0.019,-0.030
2015,5rs030208,35,12.736,590,6,-0.071,-0.045,2015,5rs030208,35,12.736,590,6,-0.071,-0.045
2015,5rs030209,30,12.167,503,3,-0.023,-0.037,2015,5rs030209,30,12.167,503,3,-0.023,-0.037
2015,5rs030210,33,12.782,395,5,-0.015,-0.014,2015,5rs030210,33,12.782,395,5,-0.015,-0.014
2015,5rs030211,233,12.007,3730,25,-0.009,-0.010,2015,5rs030211,233,12.007,3730,25,-0.009,-0.010
2015,5rs030212,39,12.161,641,7,-0.029,-0.027,2015,5rs030212,39,12.161,641,7,-0.029,-0.027
2015,5rs030213,485,12.101,10758,31,-0.031,-0.021,2015,5rs030213,485,12.101,10758,31,-0.031,-0.021
2015,5rs040000,24,11.543,219,3,-0.064,-0.070,2015,5rs040000,24,11.543,219,3,-0.064,-0.070
2015,5rs040001,25,13.336,363,2,-0.050,-0.038,2015,5rs040001,25,13.336,363,2,-0.050,-0.038
2015,5rs040002,26,11.997,362,3,-0.027,-0.046,2015,5rs040002,26,11.997,362,3,-0.027,-0.046
2015,5rs040003,446,12.379,9624,33,-0.043,-0.028,2015,5rs040003,446,12.379,9624,33,-0.043,-0.028
2015,5rs040004,32,12.170,389,4,-0.044,-0.038,2015,5rs040004,32,12.170,389,4,-0.044,-0.038
2015,5rs040005,74,12.319,1177,6,-0.056,-0.033,2015,5rs040005,74,12.319,1177,6,-0.056,-0.033
